model_name_raw,c8_model_dir,run_id,c1_record_count,c1_record_ids,match_status,version_match_status,strict_version_confirmed,c8_model_revision,c8_model_sha,c2_epoch_publication_date_candidate,c2_epoch_organization_candidate,c2_epoch_open_weights_candidate,Model,parameter_count_B,submission_date_raw,C1_Hub_License_raw,C1_Type_raw,C1_Average_0_100,C1_IFEval_0_100,C1_BBH_0_100,C1_MATH_Lvl5_0_100,C1_GPQA_0_100,C1_MuSR_0_100,C1_MMLU_Pro_0_100,submission_date,open_weights_status,version_unresolved,c8_latest_status,ARC_score_raw,ARC_score_percentile_0_100,ARC_task_count,BBH_score_raw,BBH_score_percentile_0_100,BBH_task_count,GPQA_score_raw,GPQA_score_percentile_0_100,GPQA_task_count,IFEval_score_raw,IFEval_score_percentile_0_100,IFEval_task_count,MATH-Hard_score_raw,MATH-Hard_score_percentile_0_100,MATH-Hard_task_count,MMLU-Pro_score_raw,MMLU-Pro_score_percentile_0_100,MMLU-Pro_task_count,MuSR_score_raw,MuSR_score_percentile_0_100,MuSR_task_count,core6_family_count,core6_index_0_100,full7_index_0_100,core6_rawmean_index_0_100,core6_leaf_task_count,core6_all_task_index_0_100,core6_all_task_rawmean_0_100,ARC_complete,BBH_complete,GPQA_complete,IFEval_complete,MATH-Hard_complete,MMLU-Pro_complete,MuSR_complete,main_cohort_complete_core6,main_cohort_complete_full7,index_scale,cohort_status,core6_if_eval_prompt_level_strict_acc_0_100,core6_if_eval_inst_level_loose_acc_0_100,core6_if_eval_prompt_level_loose_acc_0_100,core6_math_v10_0_100,core6_math_v30_0_100,family_ARC_percentile_0_100,family_BBH_percentile_0_100,family_GPQA_percentile_0_100,family_IFEval_percentile_0_100,family_MATH_Hard_percentile_0_100,family_MMLU_Pro_percentile_0_100,family_MuSR_percentile_0_100,family_ARC_rawmean_0_100,family_BBH_rawmean_0_100,family_GPQA_rawmean_0_100,family_IFEval_rawmean_0_100,family_MATH_Hard_rawmean_0_100,family_MMLU_Pro_rawmean_0_100,family_MuSR_rawmean_0_100
1-800-LLMs/Qwen-2.5-14B-Hindi-Custom-Instruct,1-800-LLMs_Qwen-2.5-14B-Hindi-Custom-Instruct,8dd3139f1bd5b0f9c9e568758eaee2b8d0b0918ace8625be9b1031d9ea76ce48,1,[23],exact_model_id_unique_record,source_version_missing,False,05b8099d33cc43eb065ab4aadb13c5362e1c3cbe,05b8099d33cc43eb065ab4aadb13c5362e1c3cbe,,,,1-800-LLMs/Qwen-2.5-14B-Hindi-Custom-Instruct,14.77,2025-02-06,apache-2.0,🔶 fine-tuned on domain-specific datasets,31.020777275634742,30.774677854758707,46.54015554088327,31.1178247734139,15.99552572706935,15.432812499999995,46.26366725768322,2025-02-06,unknown,True,latest_parseable,,,0,0.6284322714967583,81.55465457210921,24,0.37710611148111145,94.13223140495866,3,0.3345323741007194,28.31955922865014,1,0.28090672285539076,83.44196994387109,7,0.516373005319149,90.41322314049587,1,0.4490625,77.38292011019284,3,6,75.87409306671297,,43.10688308755215,39,81.4021470833928,52.25162253787984,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,77.17345027516109,75.71339517874235,76.87501134035851,,,,81.55465457210921,94.13223140495866,28.31955922865014,83.44196994387109,90.41322314049587,77.38292011019284,,62.843227149675826,37.71061114811115,33.45323741007194,28.090672285539075,51.637300531914896,44.90625
1024m/PHI-4-Hindi,1024m_PHI-4-Hindi,3e46e2e4450f42c36c538151a8330cf2e02107b96b1e2d1a4857064c5b0de5cf,1,[24],exact_model_id_unique_record,source_version_missing,False,9bb64444dcd4d306619ac29bcb32d29299238373,9bb64444dcd4d306619ac29bcb32d29299238373,2024-12-12,Microsoft Research,Yes,1024m/PHI-4-Hindi,14.66,2025-02-06,mit,🔶 fine-tuned on domain-specific datasets,27.48785095027712,0.816832670647216,52.46181381023763,23.338368580060425,19.686800894854585,21.519270833333326,47.10401891252955,2025-02-06,Yes,True,latest_parseable,,,0,0.6710015642760666,89.24202858713579,24,0.39979002479002473,97.36455463728191,3,0.0107913669064748,0.3856749311294766,1,0.21057525045176023,72.14376244794495,7,0.523936170212766,91.95592286501378,1,0.4913541666666667,91.4967860422406,3,6,73.76478825179107,,38.45747572172931,39,84.76258059132267,53.298011300710854,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,73.77397098824655,73.77397098824655,73.7785623564743,,,,89.24202858713579,97.36455463728191,0.3856749311294766,72.14376244794495,91.95592286501378,91.4967860422406,,67.10015642760666,39.979002479002475,1.07913669064748,21.057525045176025,52.3936170212766,49.13541666666667
1024m/QWEN-14B-B100,1024m_QWEN-14B-B100,34e49a7375079dd8a64f5994c95095970fd262d26de2a21d5334158774deab4c,1,[25],exact_model_id_unique_record,source_version_missing,False,adecb879fc4c585b789f36f19d5bccc150f40837,adecb879fc4c585b789f36f19d5bccc150f40837,2023-09-28,Alibaba,Yes,1024m/QWEN-14B-B100,14.77,2025-02-06,apache-2.0,🔶 fine-tuned on domain-specific datasets,41.91906679224076,77.62104549262622,49.77664782103219,54.38066465256798,13.422818791946312,9.883333333333336,46.429890661938536,2025-02-06,Yes,True,latest_parseable,,,0,0.653271132679638,86.93764889133223,24,0.34576765826765826,84.19651056014692,3,0.8093525179856115,92.89256198347108,1,0.0,10.429114611624117,7,0.5178690159574468,90.9366391184573,1,0.41,52.121212121212125,3,6,69.5856145477073,,45.60433874817257,39,70.57153191844482,49.41802998219832,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,69.74631243567791,69.1402518296173,69.32849792695431,,,,86.93764889133223,84.19651056014692,92.89256198347108,10.429114611624117,90.9366391184573,52.121212121212125,,65.3271132679638,34.57676582676583,80.93525179856115,0.0,51.78690159574468,41.0
152334H/miqu-1-70b-sf,152334H_miqu-1-70b-sf,90b0232e663dbeefeb847cb98e556947979c4a6f1edad789a9303cb15fc592f5,1,[26],exact_model_id_unique_record,source_version_missing,False,1dca4cce36f01f2104ee2e6b97bac6ff7bb300c1,1dca4cce36f01f2104ee2e6b97bac6ff7bb300c1,,,,152334H/miqu-1-70b-sf,68.977,2024-06-26,,🔶 fine-tuned on domain-specific datasets,29.097407726236643,51.81740005407873,43.807147003691966,12.462235649546828,13.422818791946312,17.209374999999998,35.865469858156025,2024-06-26,unknown,True,latest_parseable,,,0,0.6102361685099691,79.37625984973428,24,0.3546187608687608,88.74196510560147,3,0.5779376498800959,60.05509641873278,1,,,0,0.4227892287234042,78.62258953168045,1,0.45820833333333333,81.76308539944903,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,78.08841278839982,,,79.37625984973428,88.74196510560147,60.05509641873278,,78.62258953168045,81.76308539944903,,61.02361685099691,35.46187608687608,57.793764988009585,,42.27892287234042,45.82083333333333
1TuanPham/T-VisStar-7B-v0.1,1TuanPham_T-VisStar-7B-v0.1,e67a5d26be085f09d102eadb25bd70173014f669ee61db16827febe1aa202dea,1,[27],exact_model_id_unique_record,source_version_missing,False,b111b59971c14b46c888b96723ff7f3c7b6fd92f,b111b59971c14b46c888b96723ff7f3c7b6fd92f,,,,1TuanPham/T-VisStar-7B-v0.1,7.294,2024-09-22,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",19.14480861089536,36.07040430502179,30.24383447882599,5.740181268882175,4.697986577181204,13.554166666666667,24.562278368794324,2024-09-22,unknown,True,latest_parseable,,,0,0.5052203113352468,51.46715228147334,24,0.2866311928811929,45.98714416896235,3,0.4256594724220623,37.68595041322314,1,,,0,0.3210605053191489,45.53719008264463,1,0.4375,66.02387511478422,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,49.085081696465956,,,51.46715228147334,45.98714416896235,37.68595041322314,,45.53719008264463,66.02387511478422,,50.52203113352468,28.663119288119287,42.56594724220623,,32.106050531914896,43.75
1TuanPham/T-VisStar-v0.1,1TuanPham_T-VisStar-v0.1,a58bf8326fd0c2ebcdbe90b686087c098420b874c9e317d57a40cdd49250d81d,1,[28],exact_model_id_unique_record,source_version_missing,False,c9779bd9630a533f7e42fd8effcca69623d48c9c,c9779bd9630a533f7e42fd8effcca69623d48c9c,,,,1TuanPham/T-VisStar-v0.1,7.294,2024-09-20,apache-2.0,🔶 fine-tuned on domain-specific datasets,19.14480861089536,36.07040430502179,30.24383447882599,5.740181268882175,4.697986577181204,13.554166666666667,24.562278368794324,2024-09-20,unknown,True,latest_parseable,,,0,0.5052203113352468,51.46715228147334,24,0.2866311928811929,45.98714416896235,3,0.4256594724220623,37.68595041322314,1,,,0,0.3210605053191489,45.53719008264463,1,0.4375,66.02387511478422,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,49.085081696465956,,,51.46715228147334,45.98714416896235,37.68595041322314,,45.53719008264463,66.02387511478422,,50.52203113352468,28.663119288119287,42.56594724220623,,32.106050531914896,43.75
3rd-Degree-Burn/L-3.1-Science-Writer-8B,3rd-Degree-Burn_L-3.1-Science-Writer-8B,24c099189c4b41171856b78bd884323f7623cb3b4c814364065b535d746e1b43,1,[29],exact_model_id_unique_record,source_version_missing,False,d9bb11fb02f8eca3aec408912278e513377115da,d9bb11fb02f8eca3aec408912278e513377115da,,,,3rd-Degree-Burn/L-3.1-Science-Writer-8B,8.03,2024-11-19,,🔶 fine-tuned on domain-specific datasets,21.09120798437004,42.625012743963794,29.19930078641656,10.347432024169184,3.243847874720355,11.693489583333331,29.43816489361702,2024-11-19,unknown,True,latest_parseable,,,0,0.5041306326216103,55.96596115081547,24,0.27748813686313684,34.97704315886134,3,0.4976019184652278,47.878787878787875,1,0.09314446635388804,47.68241897519464,7,0.3649434840425531,59.72451790633608,1,0.3959479166666666,58.31037649219467,3,6,50.75651759369834,,35.55427591688471,39,52.933988850877576,40.08717951408476,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,50.49480960471763,50.857527694708445,50.6050024421832,,,,55.96596115081547,34.97704315886134,47.878787878787875,47.68241897519464,59.72451790633608,58.31037649219467,,50.41306326216103,27.748813686313685,49.76019184652278,9.314446635388803,36.49434840425531,39.594791666666666
3rd-Degree-Burn/Llama-3.1-8B-Squareroot,3rd-Degree-Burn_Llama-3.1-8B-Squareroot,e2467c8562cf111d6af67816551dbbfc7423dfe7182859bbaaa2c66b9d37da8c,1,[30],exact_model_id_unique_record,source_version_missing,False,2bec01c2c5d53276eac2222c80190eb44ab2e6af,2bec01c2c5d53276eac2222c80190eb44ab2e6af,,,,3rd-Degree-Burn/Llama-3.1-8B-Squareroot,8.03,2024-10-10,apache-2.0,🤝 base merges and moerges,11.223740793316349,22.13438121960841,8.618063681935197,26.586102719033235,0.8948545861297527,0.7812499999999996,8.32779255319149,2024-10-10,unknown,True,latest_parseable,,,0,0.34609423326328864,24.218893164742536,24,0.25434750434750436,14.99540863177227,3,0.2781774580335731,13.994490358126722,1,,,0,0.1749501329787234,23.305785123966942,1,0.3089166666666667,1.965105601469238,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,28.88670542167746,,,24.218893164742536,14.99540863177227,13.994490358126722,,23.305785123966942,1.965105601469238,,34.609423326328866,25.434750434750438,27.817745803357308,,17.49501329787234,30.891666666666666
3rd-Degree-Burn/Llama-3.1-8B-Squareroot-v1,3rd-Degree-Burn_Llama-3.1-8B-Squareroot-v1,2bc3fe87e649e540e4954366c780602a35ed6d43637fcf7e8ec690b6782ad4a0,1,[31],exact_model_id_unique_record,source_version_missing,False,09339d9c3b118ae3c6e7beab8b84347471990988,09339d9c3b118ae3c6e7beab8b84347471990988,,,,3rd-Degree-Burn/Llama-3.1-8B-Squareroot-v1,8.03,2024-11-10,,🤝 base merges and moerges,8.037946007988568,28.92381104358657,6.515144725982737,8.836858006042297,0.7829977628635317,1.7578124999999991,1.4110520094562635,2024-11-10,unknown,True,latest_parseable,,,0,0.3342770311925125,23.346160894264248,24,0.257628367003367,17.897153351698808,3,0.3585131894484412,31.129476584022036,1,0.05259312301701708,38.9643309795401,7,0.1126994680851063,3.581267217630854,1,0.3340625,15.766758494031222,3,6,21.780857920197878,,24.16289464577407,39,24.84001686302476,27.274579149443767,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,21.450279407801187,22.171124219555086,21.964512649307153,,,,23.346160894264248,17.897153351698808,31.129476584022036,38.9643309795401,3.581267217630854,15.766758494031222,,33.42770311925125,25.7628367003367,35.85131894484412,5.2593123017017085,11.26994680851063,33.40625
3rd-Degree-Burn/Llama-Squared-8B,3rd-Degree-Burn_Llama-Squared-8B,b75dfbd84ede8fcf255628d14d2c2bd8dc5e641f71fe4e0f8cf39a8a6fd21257,1,[32],exact_model_id_unique_record,source_version_missing,False,f30737e92b3a3fa0ef2a3f3ade487cc94ad34400,f30737e92b3a3fa0ef2a3f3ade487cc94ad34400,,,,3rd-Degree-Burn/Llama-Squared-8B,8.03,2024-10-08,,🔶 fine-tuned on domain-specific datasets,12.434954194134717,27.55244972229241,21.277103190106818,5.740181268882175,2.9082774049217,1.9518229166666672,15.179890661938533,2024-10-08,unknown,True,latest_parseable,,,0,0.4431025683868353,42.38019974344878,24,0.26733972046472043,27.649219467401284,3,0.3477218225419664,29.75206611570248,1,,,0,0.2366190159574468,27.933884297520663,1,0.30894791666666666,12.846648301193754,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,31.001974900084466,,,42.38019974344878,27.649219467401284,29.75206611570248,,27.933884297520663,12.846648301193754,,44.31025683868353,26.733972046472044,34.772182254196636,,23.66190159574468,30.894791666666666
4season/final_model_test_v2,4season_final_model_test_v2,03152a1727486891986727f54904e1ed44ef0c77e0976a3b540bf956845b5e88,1,[33],exact_model_id_unique_record,source_version_missing,False,cf690c35d9cf0b0b6bf034fa16dbf88c56fe861c,cf690c35d9cf0b0b6bf034fa16dbf88c56fe861c,,,,4season/final_model_test_v2,21.421,2024-06-27,apache-2.0,🔶 fine-tuned on domain-specific datasets,23.086235043644056,31.911328608093196,47.410670136906425,8.38368580060423,10.290827740492167,12.430989583333334,28.08990839243498,2024-06-27,unknown,True,latest_parseable,,,0,0.6342049783295018,76.38354407183435,24,0.32211133773633766,71.47842056932966,3,0.381294964028777,33.58126721763085,1,,,0,0.3528091755319149,54.049586776859506,1,0.4314479166666667,68.85215794306704,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,55.28081300942565,,,76.38354407183435,71.47842056932966,33.58126721763085,,54.049586776859506,68.85215794306704,,63.42049783295018,32.21113377363377,38.1294964028777,,35.280917553191486,43.14479166666667
AALF/FuseChat-Llama-3.1-8B-Instruct-preview,AALF_FuseChat-Llama-3.1-8B-Instruct-preview,3c1e1f307d6129c1079519558925eee802457a64b8c7ede8625c2efb34e47eb9,1,[34],exact_model_id_unique_record,source_version_missing,False,f740497979293c90fa1cfaa7c446016e107cc2c1,f740497979293c90fa1cfaa7c446016e107cc2c1,,,,AALF/FuseChat-Llama-3.1-8B-Instruct-preview,8.03,2024-11-20,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",28.56857495894073,71.89579205397234,30.84806521622957,24.773413897280967,7.38255033557047,6.150000000000006,30.361628250591018,2024-11-20,unknown,True,latest_parseable,,,0,0.5119887898349903,58.721596115081546,24,0.30476467976467975,62.98438934802571,3,0.7613908872901679,84.29752066115702,1,0.06637392409183433,43.6538113344197,7,0.3732546542553192,64.21487603305785,1,0.38200000000000006,47.43801652892561,3,6,60.21836833677791,,39.996215587283196,39,56.273707703281126,40.89048206544137,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,60.22755107323337,60.415797170570386,60.38824896120399,,,,58.721596115081546,62.98438934802571,84.29752066115702,43.6538113344197,64.21487603305785,47.43801652892561,,51.19887898349903,30.476467976467976,76.13908872901679,6.637392409183433,37.32546542553192,38.2
AALF/FuseChat-Llama-3.1-8B-SFT-preview,AALF_FuseChat-Llama-3.1-8B-SFT-preview,17bd283f34f5fdf93489d874ef67f332982861877606d7555a0e8c5695eee148,1,[35],exact_model_id_unique_record,source_version_missing,False,601f2b8c448acc5686656d3979ed732ce050b827,601f2b8c448acc5686656d3979ed732ce050b827,,,,AALF/FuseChat-Llama-3.1-8B-SFT-preview,8.03,2024-11-21,,🔶 fine-tuned on domain-specific datasets,29.225292099823264,72.80504616639405,32.53678156315301,22.507552870090635,7.270693512304249,9.749999999999998,30.48167848699764,2024-11-21,unknown,True,latest_parseable,,,0,0.5240303130445233,61.84487813817116,24,0.3079119954119954,63.544536271809,3,0.7721822541966427,86.03305785123968,1,0.10358428675551266,53.42205323193917,7,0.3743351063829787,64.90358126721763,1,0.40199999999999997,58.54912764003674,3,6,64.71620573340222,,41.40073259652755,39,60.908950738299396,42.507874018391675,False,True,True,True,True,True,True,True,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,64.63356110530306,64.4820459537879,64.23870343771812,,,,61.84487813817116,63.544536271809,86.03305785123968,53.42205323193917,64.90358126721763,58.54912764003674,,52.40303130445233,30.79119954119954,77.21822541966426,10.358428675551266,37.43351063829787,40.199999999999996
AALF/gemma-2-27b-it-SimPO-37K,AALF_gemma-2-27b-it-SimPO-37K,20ae0c51310036228552a3eb16d78ce6b9836a66b074a94277dd50c8fb8e5a38,1,[36],exact_model_id_unique_record,source_version_missing,False,27f15219df2000a16955c9403c3f38b5f3413b3d,27f15219df2000a16955c9403c3f38b5f3413b3d,,,,AALF/gemma-2-27b-it-SimPO-37K,27.227,2024-09-05,gemma,"💬 chat models (RLHF, DPO, IFT, ...)",9.512077380763676,24.065257959990603,15.307880971954305,1.283987915407855,4.026845637583895,1.5950520833333328,10.793439716312056,2024-09-05,unknown,True,latest_parseable,,,0,0.3911343917952534,36.23442367601246,24,0.2853766603766603,41.35904499540863,3,0.2853717026378897,14.93112947658402,1,,,0,0.1971409574468085,24.958677685950413,1,0.3487604166666667,20.220385674931126,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,24.629376131698894,,,36.23442367601246,41.35904499540863,14.93112947658402,,24.958677685950413,20.220385674931126,,39.113439179525336,28.537666037666032,28.53717026378897,,19.71409574468085,34.876041666666666
AALF/gemma-2-27b-it-SimPO-37K-100steps,AALF_gemma-2-27b-it-SimPO-37K-100steps,104662d452a0c77d1eadd5574d852adc3552757ffb4a80c627f5150c6db9a2e8,1,[37],exact_model_id_unique_record,source_version_missing,False,d5cbf18b2eb90b77f5ddbb74cfcaeedfa692c90c,d5cbf18b2eb90b77f5ddbb74cfcaeedfa692c90c,,,,AALF/gemma-2-27b-it-SimPO-37K-100steps,27.227,2024-09-21,gemma,"💬 chat models (RLHF, DPO, IFT, ...)",10.246803363324457,25.67642743476199,15.261078322847055,2.114803625377644,5.145413870246088,0.7812499999999996,12.501846926713949,2024-09-21,unknown,True,latest_parseable,,,0,0.39308230769885016,37.35110866776618,24,0.2803510147260147,42.525252525252526,3,0.3009592326139089,19.75206611570248,1,,,0,0.2125166223404255,25.785123966942148,1,0.3329166666666667,10.11937557392103,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,24.267587021815178,,,37.35110866776618,42.525252525252526,19.75206611570248,,25.785123966942148,10.11937557392103,,39.308230769885014,28.035101472601472,30.09592326139089,,21.251662234042552,33.29166666666667
AELLM/gemma-2-aeria-infinity-9b,AELLM_gemma-2-aeria-infinity-9b,495743ee8b7130fe4c0a907d6441674dc487282e6f6335ab61930d0ec877603f,1,[38],exact_model_id_unique_record,source_version_missing,False,24e1de07258925d5ddb52134b66e2eb0d698dc11,24e1de07258925d5ddb52134b66e2eb0d698dc11,,,,AELLM/gemma-2-aeria-infinity-9b,9.242,2024-10-09,,🤝 base merges and moerges,31.919053815912523,75.93995044260342,42.0902142313775,21.45015105740181,11.185682326621922,9.046093750000004,31.80223108747045,2024-10-09,unknown,True,latest_parseable,,,0,0.5983336669577649,73.56262598497342,24,0.3310110028860029,78.48484848484848,3,0.7997601918465228,91.12947658402204,1,,,0,0.386220079787234,71.32231404958678,1,0.40196875,54.52708907254362,3,5,,,,32,,,False,True,True,True,False,True,True,False,False,task-wise percentile 0-100 within exact-name candidate cohort; equal leaf-task weights within family; equal family weights,provisional_exact_name_unique_C1_row; version_unresolved,,,,63.183158242880175,,,73.56262598497342,78.48484848484848,91.12947658402204,,71.32231404958678,54.52708907254362,,59.83336669577649,33.101100288600286,79.97601918465229,,38.6220079787234,40.196875
