replicate,sampled_cluster_sequence,E,A,alpha,B,beta,sse
71,EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m,1.689818599698839,0.3540241868942105,0.33994961535921897,1.2403244295486262,0.2799233255917959,2.771192970994152e-05
72,EleutherAI/pythia-410m;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b,1.6898156343625508,0.35404522881399614,0.339932985408451,1.240255792799167,0.27992940742548117,2.314474337270847e-05
73,EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b,1.6898277411206597,0.35398628007261274,0.33996994559503024,1.2403051467886053,0.27989933104790904,2.2184277536140025e-05
74,EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-160m,1.6896954982868666,0.3540791268184468,0.33991237070040053,1.2403036532348153,0.2798736806707298,3.5406435278311e-05
75,EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m,1.6898363067514979,0.3539722421481937,0.33998107193934896,1.2403283508929321,0.2799032400046683,2.2321496944134963e-05
76,EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-1b;EleutherAI/pythia-160m,1.6897576163016095,0.3540059324111464,0.3399589306949264,1.2403003670826498,0.2798661919923708,2.655703432121704e-05
77,EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b,1.689728749008311,0.35408013123208554,0.33990066702983174,1.2402804154101312,0.27987880345882316,2.3122871633502605e-05
78,EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-12b,1.6898680809935953,0.35394720814617175,0.33999529232303893,1.240206259097694,0.2798875003744929,2.5764101428757885e-05
79,EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-70m;EleutherAI/pythia-410m,1.6898411570786886,0.35394744417622215,0.33999734558249095,1.2402570009852456,0.2798816693469501,2.290953366540653e-05
80,EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b,1.6897909691408373,0.3539478179269826,0.3399999047376635,1.2403366474592559,0.2798604723314976,2.461595812717254e-05
81,EleutherAI/pythia-410m;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b,1.6897644091852222,0.3538647140292738,0.3400828942335175,1.2404064652653188,0.27980217910348576,1.924485499936746e-05
82,EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b,1.6897482455476223,0.35408883868487623,0.33990251749353134,1.2403067054908954,0.2799112034898439,2.8925071196963017e-05
83,EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-12b,1.689865601218291,0.35387911177058173,0.3400813514881665,1.240343828846016,0.2798721091293888,2.1213782613958768e-05
84,EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-410m,1.689844045575556,0.3540340243452373,0.3399364911339077,1.240185245149696,0.27991878405274495,3.3423552465919056e-05
85,EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-160m,1.6897406381634534,0.3539897762910501,0.33997282450976296,1.240344016249083,0.2798520437386031,2.7976838534932203e-05
86,EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-12b,1.68981103420861,0.3538857119647707,0.3400709011566124,1.2404233028822886,0.2798519669830055,2.2253580497106085e-05
87,EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b,1.6897406382746036,0.353989776172441,0.33997282460466943,1.240344016238082,0.27985204374189654,2.7976838534932802e-05
88,EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b,1.6897451057226984,0.3539773402275928,0.3399755823760255,1.2403529664872606,0.2798458844869319,2.3691302096295446e-05
89,EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-410m;EleutherAI/pythia-70m,1.6898064390583254,0.3539739515631303,0.33998101392070007,1.2402837043069763,0.2798786007566488,3.0038732827017987e-05
90,EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-1b,1.689802285042533,0.35393114623468835,0.34001823748281074,1.2403030015576806,0.2798517014885827,2.0429996247266693e-05
91,EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b,1.6898377178805597,0.35399316015836435,0.3399667431926122,1.2402797445397065,0.2799077204520002,2.413823875895719e-05
92,EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b,1.6898823354427546,0.3539184394897592,0.34004436516606373,1.24030727866296,0.2798979811045516,2.0658913792073515e-05
93,EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-1b,1.6897939012887704,0.3539772924154934,0.3399785312424868,1.2402766944372672,0.2798701962598848,3.0160412992330502e-05
94,EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b,1.6898329525029168,0.354021836207232,0.33994756449245483,1.2402418440473717,0.27991592200966325,2.5310358208031728e-05
95,EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m,1.6898787135171212,0.3539070945514,0.3400210680989842,1.240275015162189,0.2798826470638416,2.1323039022566214e-05
96,EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b,1.6896267119200254,0.35418750634710583,0.3398450082127192,1.240306791243393,0.27990683191841764,2.8201054445364934e-05
97,EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b,1.6897727792206596,0.3539483615310598,0.3400005206011002,1.2403389391733495,0.2798480865533634,1.7815095011230564e-05
98,EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b,1.6898900270199155,0.3539768942347931,0.3399745318286758,1.2401929194666816,0.2799172832637172,2.5807037610634695e-05
99,EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-1b,1.6897326545247582,0.3539643668454157,0.33998798091571475,1.2403711293986552,0.27983680508888853,2.5808863740297687e-05
100,EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-12b,1.6897864357434365,0.3538509273042823,0.3401054360906353,1.2403957228578626,0.27981186828587573,2.2341782965619892e-05
101,EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b,1.6898080761920082,0.3539509540320527,0.3399924860678568,1.2403472927193548,0.279874163993309,1.609410167986452e-05
102,EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b,1.6898241189817254,0.3540580654296241,0.33991855814498423,1.2402305868133463,0.27992448694300726,3.0397136544144485e-05
103,EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b,1.6898018989305619,0.3539032521794656,0.3400590480273081,1.2403927705636209,0.2798517370088846,2.6904840305184222e-05
104,EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-410m,1.689786792065799,0.3539811175915812,0.3399730920122146,1.2402947928553367,0.27987108850035974,2.4327381959501072e-05
105,EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b,1.6898453344463715,0.35400050943352923,0.3399609477032967,1.2402041443425884,0.2799031198056331,2.9531859108395727e-05
106,EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b,1.6897660599335038,0.35402867227682316,0.3399386086483606,1.2402929134218297,0.27987899221881407,2.3998449625199035e-05
107,EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b,1.6897803093707304,0.35401235197603736,0.3399522393177117,1.2403017169648354,0.27988386425123457,2.498743067479066e-05
108,EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b,1.6898189147433664,0.3539820520745611,0.33997681718323797,1.240278387572474,0.2798900497277475,2.5990449333646388e-05
109,EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b,1.6897909691365631,0.35394781792234803,0.3399999047410423,1.240336647471851,0.2798604723283517,2.461595812717273e-05
110,EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-160m,1.6898089434107264,0.35404897794593015,0.3399274083023194,1.2402581184042185,0.27991474746622286,2.7048842014658274e-05
111,EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-12b,1.6897988281864578,0.35387217830979767,0.340086289897208,1.2404307602810771,0.2798391675314696,2.4785744318783234e-05
112,EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b,1.6897908083919826,0.3539800435808829,0.33997270965240123,1.2403089350953613,0.27987126460252676,2.768173905194789e-05
113,EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b,1.68985414685249,0.35387046228968294,0.34008764847368095,1.2403389583009943,0.27985806770667043,2.329567669379438e-05
114,EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m,1.689750033264199,0.3540070637767637,0.33995992868582636,1.2403128652417834,0.2798663808182701,2.736804092598628e-05
115,EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b,1.6897451057420454,0.35397734020893135,0.33997558238968467,1.2403529664827289,0.27984588448778114,2.369130209629364e-05
116,EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b,1.6898464821594974,0.3538738921962482,0.3400806775939791,1.2403711973145553,0.2798591368909122,2.0793436697423742e-05
117,EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b,1.6898708551902875,0.3538964594946606,0.3400293310727255,1.2402806740822274,0.27987337932336775,2.2643397874791006e-05
118,EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-160m,1.6894240626330779,0.35430491473366327,0.3397781197802257,1.240337601410189,0.27986789783828603,3.2679166052850374e-05
119,EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b,1.6897939012932877,0.35397729241300774,0.3399785312441341,1.2402766944327501,0.27987019626046916,3.0160412992325386e-05
120,EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-1b,1.6897520074300365,0.3539548805239035,0.33999351303560305,1.2403568375124336,0.2798401479074595,2.382934407811479e-05
121,EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b,1.6897819730626145,0.3539936549424184,0.3399634351738613,1.2403271192564551,0.27987547584083927,2.2994593593117975e-05
122,EleutherAI/pythia-410m;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b,1.689786191913206,0.3539000807129333,0.3400566267479583,1.240393010505193,0.2798363329972544,2.0943163932789868e-05
123,EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m,1.689874253270904,0.35397141804643045,0.3399798727291446,1.240187868651179,0.2799042947133865,2.7590752349088775e-05
124,EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m,1.689821093956197,0.35401196925541456,0.3399509475702163,1.2402506788630245,0.2799008424152845,2.89680955825663e-05
125,EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-160m,1.6897266664354647,0.35399584036540765,0.33996501516304134,1.2403780474280521,0.2798495816654286,2.6582951623272483e-05
126,EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b,1.689612436195442,0.3541152077529575,0.33972822638534983,1.2403012080266345,0.2798552336196713,1.924130621777633e-05
127,EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b,1.6896431982264972,0.35407898911708124,0.3397715156652758,1.2403138778447953,0.27985437034497473,2.0421702705879616e-05
128,EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b,1.6897919243971646,0.3538898464756249,0.3400687906988411,1.2404306727461758,0.2798435387659277,2.5626358622434983e-05
129,EleutherAI/pythia-160m;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-160m;EleutherAI/pythia-410m,1.689737603535202,0.35402275417374157,0.3399464065852508,1.240382769935049,0.27987465408241274,2.9345686599828517e-05
130,EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b,1.6900705129452738,0.35375026569275353,0.3403111863205936,1.240301815994908,0.2799052580186866,1.5767434752469885e-05
131,EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-12b,1.6898216476077168,0.3539457602002109,0.3399955037666825,1.2402945592505923,0.2798712884276305,2.4386861679202973e-05
132,EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b,1.6898114353296838,0.35387817207204453,0.34008036178992346,1.2404358012348016,0.27985215585766215,2.2948744755877233e-05
133,EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-1b;EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-160m,1.6897278679132768,0.3539881766933595,0.33997159332331955,1.2403905458143443,0.2798497705578867,2.7386853467813165e-05
134,EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-2.8b;EleutherAI/pythia-6.9b,1.6898556943663559,0.3539692469533413,0.3399800047179976,1.2402671599705823,0.2799042128780557,2.2211208950641072e-05
135,EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-160m;EleutherAI/pythia-70m,1.6898595999063615,0.35401072857373894,0.339952718143076,1.24021800186395,0.27992097943110505,2.8559537931941188e-05
136,EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-2.8b;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b,1.689826241447543,0.35389845101748146,0.340058570110103,1.24036032055823,0.27985646834905736,2.087138254663391e-05
137,EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b,1.6896484818996933,0.3541502808317392,0.3398694652799135,1.2402873647961814,0.27989386878072575,2.717814223624328e-05
138,EleutherAI/pythia-410m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-1b;EleutherAI/pythia-410m;EleutherAI/pythia-410m;EleutherAI/pythia-12b,1.6897886416549923,0.3538759125663394,0.3400826283651236,1.24038609614494,0.2798235554653718,2.0044757460476354e-05
139,EleutherAI/pythia-12b;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-410m;EleutherAI/pythia-70m,1.6897514295704783,0.3539674645105341,0.3399844233988013,1.2403868756603598,0.27985351458935787,2.3801300867480443e-05
140,EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b,1.689882303901786,0.3539206918969446,0.3400166526353644,1.2402192707900548,0.2798888180027557,2.4308144527277805e-05
141,EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b,1.6898259921620145,0.35387860160397977,0.3400784216860933,1.2403659843680197,0.2798472000171572,2.2147789795602836e-05
142,EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-160m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1b;EleutherAI/pythia-2.8b,1.6898324208051405,0.35385371727262804,0.34009846497398183,1.2403735268677005,0.27983771903128724,2.572443294594792e-05
143,EleutherAI/pythia-12b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1b;EleutherAI/pythia-1b;EleutherAI/pythia-6.9b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-160m,1.689863987806603,0.35386668852421693,0.34009159107313774,1.2403369931751536,0.2798626519648595,2.1783582751779224e-05
144,EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-12b;EleutherAI/pythia-70m;EleutherAI/pythia-410m;EleutherAI/pythia-1b,1.6898557651477002,0.3539626803566533,0.3399859490242922,1.2402382673980406,0.2798962818423283,2.7319555812814902e-05
145,EleutherAI/pythia-410m;EleutherAI/pythia-70m;EleutherAI/pythia-70m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m,1.6898106075641186,0.35400509850150014,0.33995521151620417,1.2402741812204172,0.2798936036693702,2.8389255770039366e-05
146,EleutherAI/pythia-1b;EleutherAI/pythia-70m;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-410m;EleutherAI/pythia-2.8b;EleutherAI/pythia-410m;EleutherAI/pythia-6.9b,1.6897675789845463,0.3540043411254528,0.33996086147882104,1.2403073760736467,0.27987459661389263,2.6412328841382276e-05
147,EleutherAI/pythia-70m;EleutherAI/pythia-1b;EleutherAI/pythia-12b;EleutherAI/pythia-12b;EleutherAI/pythia-2.8b;EleutherAI/pythia-160m;EleutherAI/pythia-1.4b;EleutherAI/pythia-6.9b,1.689811393052959,0.35397211989403216,0.3399819768925103,1.2403037910941423,0.27988166048372676,2.4043460745106242e-05
148,EleutherAI/pythia-160m;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-2.8b;EleutherAI/pythia-12b;EleutherAI/pythia-6.9b;EleutherAI/pythia-410m;EleutherAI/pythia-70m,1.6897789633323699,0.3540165418649363,0.33994730119293054,1.2403036188964485,0.279882712956285,2.3608339698064493e-05
149,EleutherAI/pythia-1b;EleutherAI/pythia-1.4b;EleutherAI/pythia-70m;EleutherAI/pythia-6.9b;EleutherAI/pythia-1.4b;EleutherAI/pythia-1.4b;EleutherAI/pythia-12b;EleutherAI/pythia-1.4b,1.6899476456097309,0.35392959623950215,0.34000904291827005,1.240207464926216,0.2799352189710921,2.268622887472392e-05
